Trip Start Timestamp,Pickup Community Area,Dropoff Community Area,Trip Total
4/7/2016 11:00,7,7,6
4/7/2016 11:00,28,8,8.25
4/7/2016 11:00,32,8,7
4/7/2016 11:00,32,28,15.9
4/7/2016 11:00,24,21,11
4/7/2016 11:00,76,8,61.2
4/7/2016 11:00,56,41,28
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,7,28,10.5
4/7/2016 11:00,32,32,8
4/7/2016 11:00,32,32,6.5
4/7/2016 11:00,28,32,5.5
4/7/2016 11:00,8,8,6.75
4/7/2016 11:00,76,8,51
4/7/2016 11:00,32,8,5.25
4/7/2016 11:00,8,32,10.5
4/7/2016 11:00,8,8,6.75
4/7/2016 11:00,32,56,40.2
4/7/2016 11:00,32,28,7.5
4/7/2016 11:00,32,8,9.75
4/7/2016 11:00,8,28,7.5
4/7/2016 11:00,32,7,9.25
4/7/2016 11:00,32,32,5
4/7/2016 11:00,24,7,11.5
4/7/2016 11:00,28,33,12.75
4/7/2016 11:00,32,8,9
4/7/2016 11:00,8,8,9.5
4/7/2016 11:00,32,32,8.75
4/7/2016 11:00,32,32,57
4/7/2016 11:00,8,32,7.75
4/7/2016 11:00,32,31,7.75
4/7/2016 11:00,32,32,8
4/7/2016 11:00,28,23,15.5
4/7/2016 11:00,32,28,7.75
4/7/2016 11:00,28,8,9
4/7/2016 11:00,76,8,53.1
4/7/2016 11:00,32,32,4.5
4/7/2016 11:00,59,59,4.25
4/7/2016 11:00,8,28,12.25
4/7/2016 11:00,8,32,9.5
4/7/2016 11:00,32,32,6.25
4/7/2016 11:00,76,32,57.3
4/7/2016 11:00,8,8,4.25
4/7/2016 11:00,8,32,8.5
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,28,8,13.25
4/7/2016 11:00,32,8,6.25
4/7/2016 11:00,64,64,7.5
4/7/2016 11:00,8,21,22.75
4/7/2016 11:00,28,8,13.25
4/7/2016 11:00,3,3,5.25
4/7/2016 11:00,28,33,12.55
4/7/2016 11:00,8,32,7.5
4/7/2016 11:00,76,32,57.6
4/7/2016 11:00,28,33,11.25
4/7/2016 11:00,32,32,8
4/7/2016 11:00,7,2,22.25
4/7/2016 11:00,32,35,18.3
4/7/2016 11:00,32,6,17.25
4/7/2016 11:00,28,8,9.25
4/7/2016 11:00,2,32,9.5
4/7/2016 11:00,8,8,58.8
4/7/2016 11:00,32,8,6
4/7/2016 11:00,8,8,6
4/7/2016 11:00,56,41,28.75
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,32,8,13
4/7/2016 11:00,32,28,7.5
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,32,33,9
4/7/2016 11:00,28,32,9.75
4/7/2016 11:00,8,32,9
4/7/2016 11:00,56,56,8.25
4/7/2016 11:00,32,76,43.25
4/7/2016 11:00,22,8,10.75
4/7/2016 11:00,76,32,63.25
4/7/2016 11:00,8,76,49.25
4/7/2016 11:00,8,32,8
4/7/2016 11:00,32,56,37.5
4/7/2016 11:00,32,56,35.56
4/7/2016 11:00,56,32,3.25
4/7/2016 11:00,8,8,6.25
4/7/2016 11:00,28,32,10
4/7/2016 11:00,32,28,12
4/7/2016 11:00,32,8,7
4/7/2016 11:00,32,32,8.25
4/7/2016 11:00,8,8,9.25
4/7/2016 11:00,28,32,8
4/7/2016 11:00,8,32,8.25
4/7/2016 11:00,28,28,7.25
4/7/2016 11:00,76,32,59.1
4/7/2016 11:00,32,28,7.5
4/7/2016 11:00,28,28,5.75
4/7/2016 11:00,28,8,9.25
4/7/2016 11:00,8,8,4.5
4/7/2016 11:00,32,8,12
4/7/2016 11:00,56,8,47.1
4/7/2016 11:00,8,32,6.75
4/7/2016 11:00,32,22,18.25
4/7/2016 11:00,32,28,12.25
4/7/2016 11:00,32,33,7.75
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,32,8,7.5
4/7/2016 11:00,8,28,10.75
4/7/2016 11:00,2,2,9.5
4/7/2016 11:00,8,8,6
4/7/2016 11:00,6,8,13.25
4/7/2016 11:00,32,8,9
4/7/2016 11:00,8,28,7.75
4/7/2016 11:00,32,32,4.75
4/7/2016 11:00,32,8,13.75
4/7/2016 11:00,8,32,8.25
4/7/2016 11:00,32,56,36.9
4/7/2016 11:00,8,32,9.5
4/7/2016 11:00,56,8,42
4/7/2016 11:00,8,8,6.5
4/7/2016 11:00,28,28,6.25
4/7/2016 11:00,32,76,55.8
4/7/2016 11:00,76,32,63.44
4/7/2016 11:00,32,8,9.75
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,32,32,7
4/7/2016 11:00,32,28,8.5
4/7/2016 11:00,32,32,8
4/7/2016 11:00,28,32,10.25
4/7/2016 11:00,8,8,5
4/7/2016 11:00,8,32,7.5
4/7/2016 11:00,32,32,7.25
4/7/2016 11:00,8,8,6.25
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,28,28,4.25
4/7/2016 11:00,8,32,6.25
4/7/2016 11:00,8,8,10.25
4/7/2016 11:00,8,8,9
4/7/2016 11:00,28,32,8
4/7/2016 11:00,32,8,7.25
4/7/2016 11:00,32,28,7
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,32,28,9.75
4/7/2016 11:00,32,32,7.75
4/7/2016 11:00,32,32,9
4/7/2016 11:00,32,32,7
4/7/2016 11:00,76,8,56.7
4/7/2016 11:00,8,8,7
4/7/2016 11:00,8,76,45.25
4/7/2016 11:00,8,33,13
4/7/2016 11:00,8,8,9.75
4/7/2016 11:00,56,56,4
4/7/2016 11:00,76,32,57.9
4/7/2016 11:00,7,32,12.25
4/7/2016 11:00,32,28,11
4/7/2016 11:00,31,31,14.1
4/7/2016 11:00,3,6,9.75
4/7/2016 11:00,8,56,38.4
4/7/2016 11:00,8,8,6.5
4/7/2016 11:00,77,1,6.5
4/7/2016 11:00,28,32,5.75
4/7/2016 11:00,32,76,54.3
4/7/2016 11:00,8,32,11.25
4/7/2016 11:00,32,8,10.25
4/7/2016 11:00,24,32,14
4/7/2016 11:00,8,8,7.75
4/7/2016 11:00,24,24,4.25
4/7/2016 11:00,8,33,12.75
4/7/2016 11:00,76,32,56.1
4/7/2016 11:00,59,59,3.25
4/7/2016 11:00,56,32,43.25
4/7/2016 11:00,32,28,5
4/7/2016 11:00,41,41,7
4/7/2016 11:00,32,32,3.75
4/7/2016 11:00,28,32,9.5
4/7/2016 11:00,32,32,7.75
4/7/2016 11:00,32,32,4.75
4/7/2016 11:00,32,33,7.5
4/7/2016 11:00,28,8,9.25
4/7/2016 11:00,32,8,6
4/7/2016 11:00,24,24,3.25
4/7/2016 11:00,28,32,6.25
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,32,32,7
4/7/2016 11:00,76,76,7.75
4/7/2016 11:00,8,33,15.25
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,32,28,11
4/7/2016 11:00,8,8,6
4/7/2016 11:00,8,32,10.25
4/7/2016 11:00,32,8,6
4/7/2016 11:00,32,32,7.25
4/7/2016 11:00,8,32,9.75
4/7/2016 11:00,32,8,11.75
4/7/2016 11:00,8,76,56.4
4/7/2016 11:00,32,32,9.5
4/7/2016 11:00,32,32,4.75
4/7/2016 11:00,8,28,10
4/7/2016 11:00,34,1,34.5
4/7/2016 11:00,28,8,10.75
4/7/2016 11:00,8,8,5.5
4/7/2016 11:00,8,32,9
4/7/2016 11:00,76,32,56.1
4/7/2016 11:00,56,32,42.9
4/7/2016 11:00,56,56,3.25
4/7/2016 11:00,1,76,48
4/7/2016 11:00,56,8,49.2
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,41,41,5.75
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,77,3,7.25
4/7/2016 11:00,32,33,8
4/7/2016 11:00,32,32,9.5
4/7/2016 11:00,8,33,12
4/7/2016 11:00,8,8,7
4/7/2016 11:00,76,32,63.75
4/7/2016 11:00,8,32,7.5
4/7/2016 11:00,8,32,10
4/7/2016 11:00,32,32,7.75
4/7/2016 11:00,2,1,6.25
4/7/2016 11:00,43,8,27.75
4/7/2016 11:00,8,8,5.25
4/7/2016 11:00,33,32,8.25
4/7/2016 11:00,8,8,8.75
4/7/2016 11:00,28,28,7.5
4/7/2016 11:00,6,32,16.25
4/7/2016 11:00,28,32,5.25
4/7/2016 11:00,32,28,10.75
4/7/2016 11:00,28,32,8
4/7/2016 11:00,28,28,10.25
4/7/2016 11:00,32,8,7.5
4/7/2016 11:00,28,32,5.75
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,32,8,8.25
4/7/2016 11:00,8,32,13.5
4/7/2016 11:00,8,32,8
4/7/2016 11:00,8,8,7.5
4/7/2016 11:00,32,32,6.45
4/7/2016 11:00,28,32,6.25
4/7/2016 11:00,21,21,3.25
4/7/2016 11:00,76,8,56.35
4/7/2016 11:00,32,76,48.3
4/7/2016 11:00,15,5,14.25
4/7/2016 11:00,32,8,10.5
4/7/2016 11:00,24,7,8
4/7/2016 11:00,8,8,5.25
4/7/2016 11:00,8,8,6.75
4/7/2016 11:00,8,56,45
4/7/2016 11:00,8,8,6.75
4/7/2016 11:00,56,8,38.5
4/7/2016 11:00,32,28,4.75
4/7/2016 11:00,76,32,62.1
4/7/2016 11:00,8,32,11.25
4/7/2016 11:00,6,8,18.25
4/7/2016 11:00,28,28,4.45
4/7/2016 11:00,12,12,6.25
4/7/2016 11:00,8,8,7.25
4/7/2016 11:00,6,8,15.5
4/7/2016 11:00,28,28,7
4/7/2016 11:00,42,34,24.15
4/7/2016 11:00,8,32,7
4/7/2016 11:00,6,32,17
4/7/2016 11:00,77,77,3.25
4/7/2016 11:00,33,32,12.25
4/7/2016 11:00,33,32,12.5
4/7/2016 11:00,8,32,10.25
4/7/2016 11:00,77,77,3.5
4/7/2016 11:00,32,8,7.5
4/7/2016 11:00,19,15,5
4/7/2016 11:00,8,8,3.25
4/7/2016 11:00,12,12,4.25
4/7/2016 11:00,56,28,38.75
4/7/2016 11:00,32,32,7
4/7/2016 11:00,32,8,10.5
4/7/2016 11:00,8,8,4.25
4/7/2016 11:00,3,77,5.75
4/7/2016 11:00,8,33,11.75
4/7/2016 11:00,76,33,62.39
4/7/2016 11:00,32,32,8.75
4/7/2016 11:00,32,28,12.3
4/7/2016 11:00,8,8,7
4/7/2016 11:00,24,8,9.25
4/7/2016 11:00,7,32,19.2
4/7/2016 11:00,6,8,13.25
4/7/2016 11:00,32,32,10
4/7/2016 11:00,8,32,10.25
4/7/2016 11:00,8,8,5.75
4/7/2016 11:00,7,8,14.75
4/7/2016 11:00,8,6,8.75
4/7/2016 11:00,8,7,7.25
4/7/2016 11:00,6,8,10.5
4/7/2016 11:00,32,32,5.75
4/7/2016 11:00,8,8,7.5
4/7/2016 11:00,28,8,8.25
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,32,8,9.5
4/7/2016 11:00,8,8,11.75
4/7/2016 11:00,8,8,4
4/7/2016 11:00,8,32,8.25
4/7/2016 11:00,4,32,22
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,28,32,5
4/7/2016 11:00,4,4,4.5
4/7/2016 11:00,3,4,7
4/7/2016 11:00,6,1,17.5
4/7/2016 11:00,32,32,6.75
4/7/2016 11:00,32,8,6.25
4/7/2016 11:00,76,8,55.8
4/7/2016 11:00,76,3,46.2
4/7/2016 11:00,8,32,8.75
4/7/2016 11:00,8,8,6.5
4/7/2016 11:00,28,32,7.75
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,32,32,8
4/7/2016 11:00,8,8,5.5
4/7/2016 11:00,32,8,7.75
4/7/2016 11:00,7,56,37.75
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,56,32,43.5
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,33,32,8.75
4/7/2016 11:00,28,77,31.8
4/7/2016 11:00,6,2,17
4/7/2016 11:00,2,2,10
4/7/2016 11:00,8,8,3.75
4/7/2016 11:00,32,28,7.25
4/7/2016 11:00,32,28,7.5
4/7/2016 11:00,77,8,20.75
4/7/2016 11:00,32,24,7
4/7/2016 11:00,32,8,6.75
4/7/2016 11:00,8,8,7.5
4/7/2016 11:00,15,4,15.25
4/7/2016 11:00,8,32,8
4/7/2016 11:00,32,8,7.75
4/7/2016 11:00,32,8,9.75
4/7/2016 11:00,8,32,7
4/7/2016 11:00,32,32,6
4/7/2016 11:00,8,8,11.25
4/7/2016 11:00,2,3,13.85
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,1,56,53.25
4/7/2016 11:00,32,32,6.5
4/7/2016 11:00,32,32,5
4/7/2016 11:00,2,2,3.25
4/7/2016 11:00,2,16,22.25
4/7/2016 11:00,24,24,13
4/7/2016 11:00,8,8,5.5
4/7/2016 11:00,32,28,6.25
4/7/2016 11:00,3,3,8.25
4/7/2016 11:00,28,28,8.5
4/7/2016 11:00,8,33,14.5
4/7/2016 11:00,76,8,47.25
4/7/2016 11:00,8,8,7.25
4/7/2016 11:00,77,24,25.25
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,8,32,9.5
4/7/2016 11:00,4,30,28.5
4/7/2016 11:00,8,8,9.5
4/7/2016 11:00,32,28,8
4/7/2016 11:00,3,2,16.25
4/7/2016 11:00,32,8,6.25
4/7/2016 11:00,76,76,60
4/7/2016 11:00,28,32,8
4/7/2016 11:00,28,8,6.75
4/7/2016 11:00,32,8,4.5
4/7/2016 11:00,8,8,7
4/7/2016 11:00,32,32,11.25
4/7/2016 11:00,6,32,15
4/7/2016 11:00,32,33,13
4/7/2016 11:00,8,32,10.75
4/7/2016 11:00,28,8,11
4/7/2016 11:00,28,34,9
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,8,32,6.25
4/7/2016 11:00,8,8,5.5
4/7/2016 11:00,32,8,6
4/7/2016 11:00,32,32,6.25
4/7/2016 11:00,8,8,5
4/7/2016 11:00,76,32,48.75
4/7/2016 11:00,33,33,0.01
4/7/2016 11:00,56,8,45.14
4/7/2016 11:00,76,32,48.5
4/7/2016 11:00,8,32,8.75
4/7/2016 11:00,32,8,9
4/7/2016 11:00,28,32,6.75
4/7/2016 11:00,56,56,10.01
4/7/2016 11:00,10,10,2
4/7/2016 11:00,4,4,2
4/7/2016 11:00,76,76,2
4/7/2016 11:00,2,2,2
4/7/2016 11:00,10,10,2
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,32,8,11.75
4/7/2016 11:00,6,8,16
4/7/2016 11:00,8,32,10
4/7/2016 11:00,32,33,10.75
4/7/2016 11:00,32,32,6
4/7/2016 11:00,32,28,8.75
4/7/2016 11:00,28,32,5.75
4/7/2016 11:00,76,76,9.25
4/7/2016 11:00,8,8,8.25
4/7/2016 11:00,8,8,7.75
4/7/2016 11:00,28,8,11.75
4/7/2016 11:00,32,32,9.5
4/7/2016 11:00,8,8,8.25
4/7/2016 11:00,77,3,11
4/7/2016 11:00,32,32,7.5
4/7/2016 11:00,76,32,65.25
4/7/2016 11:00,28,28,6
4/7/2016 11:00,28,32,7.75
4/7/2016 11:00,8,32,8
4/7/2016 11:00,28,28,7
4/7/2016 11:00,32,32,6.25
4/7/2016 11:00,28,32,8
4/7/2016 11:00,32,8,7
4/7/2016 11:00,8,33,10.5
4/7/2016 11:00,32,8,9
4/7/2016 11:00,32,32,4.75
4/7/2016 11:00,32,32,4.25
4/7/2016 11:00,6,32,20
4/7/2016 11:00,6,6,3.75
4/7/2016 11:00,41,41,7.75
4/7/2016 11:00,76,8,61.25
4/7/2016 11:00,8,32,9.5
4/7/2016 11:00,32,32,9.25
4/7/2016 11:00,8,32,11.25
4/7/2016 11:00,28,32,9.75
4/7/2016 11:00,28,8,10
4/7/2016 11:00,28,6,20.25
4/7/2016 11:00,32,3,28.2
4/7/2016 11:00,8,32,7.5
4/7/2016 11:00,35,33,8
4/7/2016 11:00,8,8,8.5
4/7/2016 11:00,32,32,7.25
4/7/2016 11:00,8,8,5.5
4/7/2016 11:00,32,33,14.25
4/7/2016 11:00,7,28,11.5
4/7/2016 11:00,32,8,9.25
4/7/2016 11:00,8,28,7
4/7/2016 11:00,24,8,6.5
4/7/2016 11:00,8,32,9.75
4/7/2016 11:00,32,32,6
4/7/2016 11:00,32,32,8.25
4/7/2016 11:00,8,8,8
4/7/2016 11:00,32,41,27.9
4/7/2016 11:00,32,32,5
4/7/2016 11:00,33,32,9.75
4/7/2016 11:00,8,8,7.5
4/7/2016 11:00,8,8,8.75
4/7/2016 11:00,33,32,9.5
4/7/2016 11:00,8,28,13.2
4/7/2016 11:00,8,8,7
4/7/2016 11:00,32,33,11
4/7/2016 11:00,8,76,51.6
4/7/2016 11:00,32,41,25.8
4/7/2016 11:00,32,32,7.25
4/7/2016 11:00,32,33,11
4/7/2016 11:00,8,28,9.75
4/7/2016 11:00,24,24,3.75
4/7/2016 11:00,8,8,5
4/7/2016 11:00,32,56,33.75
4/7/2016 11:00,28,32,7.5
4/7/2016 11:00,8,41,23.5
4/7/2016 11:00,14,28,22.5
4/7/2016 11:00,28,32,6.5
4/7/2016 11:00,28,32,6.75
4/7/2016 11:00,76,8,60
4/7/2016 11:00,32,32,6.25
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,32,32,4.5
4/7/2016 11:00,8,8,5
4/7/2016 11:00,32,32,4.25
4/7/2016 11:00,28,32,5.75
4/7/2016 11:00,28,32,7.75
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,4,22,14.25
4/7/2016 11:00,28,32,7.75
4/7/2016 11:00,8,76,54
4/7/2016 11:00,28,41,28.25
4/7/2016 11:00,28,32,8.75
4/7/2016 11:00,32,33,15.9
4/7/2016 11:00,32,32,6.25
4/7/2016 11:00,3,3,4
4/7/2016 11:00,76,41,75.25
4/7/2016 11:00,8,32,8
4/7/2016 11:00,8,32,9.75
4/7/2016 11:00,8,8,9.75
4/7/2016 11:00,28,32,7.75
4/7/2016 11:00,3,8,16
4/7/2016 11:00,8,24,12
4/7/2016 11:00,28,8,10
4/7/2016 11:00,8,8,6.5
4/7/2016 11:00,8,32,11.25
4/7/2016 11:00,32,32,5.75
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,8,56,39.3
4/7/2016 11:00,32,76,54.3
4/7/2016 11:00,28,32,6.75
4/7/2016 11:00,32,56,38.4
4/7/2016 11:00,32,8,8
4/7/2016 11:00,28,8,8.5
4/7/2016 11:00,6,7,8.5
4/7/2016 11:00,24,6,15
4/7/2016 11:00,8,32,5
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,3,7,17.7
4/7/2016 11:00,28,41,23.25
4/7/2016 11:00,32,8,7.75
4/7/2016 11:00,8,6,15.75
4/7/2016 11:00,13,13,9
4/7/2016 11:00,8,28,10.5
4/7/2016 11:00,8,8,4.25
4/7/2016 11:00,28,8,7.75
4/7/2016 11:00,33,8,11.75
4/7/2016 11:00,32,32,5
4/7/2016 11:00,32,32,6.75
4/7/2016 11:00,32,32,7.75
4/7/2016 11:00,28,8,8.75
4/7/2016 11:00,8,8,4.5
4/7/2016 11:00,8,7,9
4/7/2016 11:00,24,8,13
4/7/2016 11:00,32,32,3.75
4/7/2016 11:00,32,32,14.4
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,28,32,7.75
4/7/2016 11:00,8,24,10.5
4/7/2016 11:00,56,32,47.8
4/7/2016 11:00,24,24,3.5
4/7/2016 11:00,24,28,13.25
4/7/2016 11:00,8,28,8
4/7/2016 11:00,32,28,7
4/7/2016 11:00,21,8,16.5
4/7/2016 11:00,8,32,7.5
4/7/2016 11:00,32,28,7.25
4/7/2016 11:00,56,32,38.5
4/7/2016 11:00,47,51,26
4/7/2016 11:00,32,28,8
4/7/2016 11:00,8,33,13.5
4/7/2016 11:00,76,32,59.06
4/7/2016 11:00,8,8,7.75
4/7/2016 11:00,24,24,31.75
4/7/2016 11:00,8,28,9.5
4/7/2016 11:00,76,32,57.6
4/7/2016 11:00,32,32,9.25
4/7/2016 11:00,8,32,6.25
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,32,32,8.75
4/7/2016 11:00,8,8,6
4/7/2016 11:00,32,32,3.25
4/7/2016 11:00,28,8,14.25
4/7/2016 11:00,76,32,59.4
4/7/2016 11:00,24,8,10.75
4/7/2016 11:00,8,28,10.75
4/7/2016 11:00,8,8,5.25
4/7/2016 11:00,32,32,5.75
4/7/2016 11:00,7,32,14.75
4/7/2016 11:00,7,32,12.25
4/7/2016 11:00,8,8,5
4/7/2016 11:00,32,32,10
4/7/2016 11:00,41,41,10
4/7/2016 11:00,32,32,5
4/7/2016 11:00,8,32,8
4/7/2016 11:00,8,32,11.25
4/7/2016 11:00,8,32,7
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,8,32,6.25
4/7/2016 11:00,32,8,9
4/7/2016 11:00,32,8,7
4/7/2016 11:00,32,28,11.25
4/7/2016 11:00,8,6,12
4/7/2016 11:00,32,8,8
4/7/2016 11:00,8,76,50.1
4/7/2016 11:00,5,32,18.75
4/7/2016 11:00,28,41,20.75
4/7/2016 11:00,32,7,14.5
4/7/2016 11:00,76,8,51
4/7/2016 11:00,6,5,10.75
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,7,28,13.95
4/7/2016 11:00,8,28,6.75
4/7/2016 11:00,32,32,3.75
4/7/2016 11:00,3,7,10.25
4/7/2016 11:00,32,32,5.75
4/7/2016 11:00,32,8,10.75
4/7/2016 11:00,32,28,7.5
4/7/2016 11:00,6,6,6.25
4/7/2016 11:00,8,8,4.75
4/7/2016 11:00,2,4,9.5
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,1,77,11.75
4/7/2016 11:00,32,33,9.25
4/7/2016 11:00,32,32,3.75
4/7/2016 11:00,32,32,9.25
4/7/2016 11:00,28,32,6.75
4/7/2016 11:00,76,32,60
4/7/2016 11:00,8,8,8.52
4/7/2016 11:00,32,29,18.75
4/7/2016 11:00,77,1,6
4/7/2016 11:00,8,32,8.5
4/7/2016 11:00,28,28,5
4/7/2016 11:00,35,35,3.25
4/7/2016 11:00,32,76,65.1
4/7/2016 11:00,8,32,6
4/7/2016 11:00,32,28,9.75
4/7/2016 11:00,8,32,8.25
4/7/2016 11:00,32,8,8.5
4/7/2016 11:00,32,32,4.5
4/7/2016 11:00,28,28,6.25
4/7/2016 11:00,8,32,9.5
4/7/2016 11:00,32,76,44.5
4/7/2016 11:00,28,8,9
4/7/2016 11:00,1,3,8.25
4/7/2016 11:00,28,8,13
4/7/2016 11:00,8,8,12
4/7/2016 11:00,8,76,56.25
4/7/2016 11:00,28,8,9.4
4/7/2016 11:00,28,32,6
4/7/2016 11:00,8,7,15.25
4/7/2016 11:00,77,8,27.5
4/7/2016 11:00,32,32,7
4/7/2016 11:00,32,8,6.5
4/7/2016 11:00,21,5,8.75
4/7/2016 11:00,8,32,7.25
4/7/2016 11:00,40,39,10
4/7/2016 11:00,8,76,45.25
4/7/2016 11:00,7,8,9.5
4/7/2016 11:00,8,32,9
4/7/2016 11:00,8,7,13
4/7/2016 11:00,7,8,6
4/7/2016 11:00,32,8,8
4/7/2016 11:00,32,42,26.1
4/7/2016 11:00,32,8,6.75
4/7/2016 11:00,28,28,13.25
4/7/2016 11:00,8,34,10.75
4/7/2016 11:00,8,28,11.5
4/7/2016 11:00,8,8,7
4/7/2016 11:00,32,32,4.5
4/7/2016 11:00,8,32,12
4/7/2016 11:00,8,32,8
4/7/2016 11:00,56,8,44.1
4/7/2016 11:00,76,8,57.3
4/7/2016 11:00,32,32,6.25
4/7/2016 11:00,32,41,24.9
4/7/2016 11:00,32,32,6
4/7/2016 11:00,56,8,52.8
4/7/2016 11:00,32,33,9.5
4/7/2016 11:00,8,32,7
4/7/2016 11:00,8,32,7.5
4/7/2016 11:00,8,76,53.4
4/7/2016 11:00,24,8,11
4/7/2016 11:00,32,28,8.25
4/7/2016 11:00,8,32,4.5
4/7/2016 11:00,8,28,10.75
4/7/2016 11:00,8,8,7.25
4/7/2016 11:00,32,7,20.5
4/7/2016 11:00,32,28,12
4/7/2016 11:00,28,32,10
4/7/2016 11:00,32,33,8.5
4/7/2016 11:00,32,32,3.25
4/7/2016 11:00,32,32,9.77
4/7/2016 11:00,8,32,15.6
4/7/2016 11:00,32,32,10.5
4/7/2016 11:00,28,28,5.75
4/7/2016 11:00,8,8,6
4/7/2016 11:00,32,32,3.25
4/7/2016 11:00,8,32,10
4/7/2016 11:00,8,28,8.75
4/7/2016 11:00,32,28,8
4/7/2016 11:00,76,76,19.5
4/7/2016 11:00,32,33,9.5
4/7/2016 11:00,76,5,46.5
4/7/2016 11:00,32,8,12
4/7/2016 11:00,8,32,5.5
4/7/2016 11:00,8,8,7.25
4/7/2016 11:00,32,32,10.75
4/7/2016 11:00,32,8,10.25
4/7/2016 11:00,39,33,14.25
4/7/2016 11:00,6,8,14.4
4/7/2016 11:00,76,6,48.9
4/7/2016 11:00,8,28,7.75
4/7/2016 11:00,28,8,13
4/7/2016 11:00,28,28,8
4/7/2016 11:00,32,32,6.5
4/7/2016 11:00,6,32,20.7
4/7/2016 11:00,32,8,6.5
4/7/2016 11:00,32,76,61.75
4/7/2016 11:00,32,32,5.5
4/7/2016 11:00,56,8,38.75
4/7/2016 11:00,8,32,6
4/7/2016 11:00,8,42,30.6
4/7/2016 11:00,59,59,6.75
4/7/2016 11:00,8,32,7
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,8,8,8.75
4/7/2016 11:00,32,32,8
4/7/2016 11:00,32,24,15.3
4/7/2016 11:00,28,32,9.75
4/7/2016 11:00,7,8,13.75
4/7/2016 11:00,28,32,7.5
4/7/2016 11:00,8,28,9.75
4/7/2016 11:00,7,8,11.25
4/7/2016 11:00,8,32,5.25
4/7/2016 11:00,8,8,10
4/7/2016 11:00,8,32,11.75
4/7/2016 11:00,6,32,17.25
4/7/2016 11:00,8,33,13.75
4/7/2016 11:00,32,28,9.75
4/7/2016 11:00,8,33,12.9
4/7/2016 11:00,28,32,10
4/7/2016 11:00,32,8,7.25
4/7/2016 11:00,8,32,9.75
4/7/2016 11:00,8,32,8.5
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,32,8,7
4/7/2016 11:00,41,32,18
4/7/2016 11:00,32,8,7.75
4/7/2016 11:00,8,32,9
4/7/2016 11:00,8,32,8.5
4/7/2016 11:00,28,8,12.25
4/7/2016 11:00,56,28,31
4/7/2016 11:00,28,28,9.75
4/7/2016 11:00,32,28,8.25
4/7/2016 11:00,32,8,11.75
4/7/2016 11:00,8,8,7.25
4/7/2016 11:00,32,32,6
4/7/2016 11:00,28,8,8.5
4/7/2016 11:00,8,32,7.75
4/7/2016 11:00,32,28,10.75
4/7/2016 11:00,28,33,12.25
4/7/2016 11:00,28,32,8
4/7/2016 11:00,7,7,4.25
4/7/2016 11:00,33,28,13.5
4/7/2016 11:00,32,56,40
4/7/2016 11:00,32,28,10.5
4/7/2016 11:00,32,33,12
4/7/2016 11:00,28,28,9
4/7/2016 11:00,8,28,9.75
4/7/2016 11:00,32,32,9
4/7/2016 11:00,62,8,48.3
4/7/2016 11:00,28,32,8.75
4/7/2016 11:00,32,32,8.5
4/7/2016 11:00,8,8,10.25
4/7/2016 11:00,7,8,6
4/7/2016 11:00,32,32,4.5
4/7/2016 11:00,8,8,6
4/7/2016 11:00,8,8,7.25
4/7/2016 11:00,24,8,8.5
4/7/2016 11:00,8,6,16.2
4/7/2016 11:00,8,32,9.25
4/7/2016 11:00,32,8,11.5
4/7/2016 11:00,32,8,7
4/7/2016 11:00,6,8,14.5
4/7/2016 11:00,32,8,8.75
4/7/2016 11:00,76,8,60.3
4/7/2016 11:00,8,33,16.75
4/7/2016 11:00,43,8,29.5
4/7/2016 11:00,28,32,4.25
4/7/2016 11:00,8,8,7.5
4/7/2016 11:00,8,32,5.5
